bank_id,card_no,unique_id,transaction_id,amount,merchant_name,merchant_id,merchant_category,merchant_location,timestamp,Tag(high/low income),Tag (frequent/infrequent buyer),,,
21,**************,10021,18268,922,Travel Triangle,4,Travel,Kalyan,1454529350,,,,2/3/2016,
6,**************,10006,18269,1534,Adoro,8,Fashion,Mulund,1456669690,,,,2/28/2016,
6,**************,10006,18270,1732,Dominos,2,Restaurant,Matunga,1455250845,,,,2/12/2016,
4,**************,10004,18271,315,Snapdeal,6,Ecommerce,Kalyan,1456572415,,,,2/27/2016,
33,**************,10033,18272,131,Jabong,4,Ecommerce,Colaba,1454338663,,,,2/1/2016,
8,**************,10008,18273,1457,LEVIS,1,Fashion,Dombivali,1455537950,,,,2/15/2016,
18,**************,10018,18274,716,YATRA,11,Travel,Kanjurmarg,1455326509,,,,2/13/2016,
38,**************,10038,18275,344,Red Chilli,8,Restaurant,Santa cruz,1456577306,,,,2/27/2016,
41,**************,10041,18276,464,ZARA,4,Fashion,Sion,1454398299,,,,2/2/2016,
36,**************,10036,18277,898,McDonalds,7,Restaurant,Panvel,1455215305,,,,2/11/2016,
22,**************,10022,18278,1778,KFC,10,Restaurant,Panvel,1455653627,,,,2/16/2016,
39,**************,10039,18279,693,Subway,3,Restaurant,Dombivali,1456564317,,,,2/27/2016,
16,**************,10016,18280,583,McDonalds,10,Restaurant,Andheri,1455879737,,,,2/19/2016,
47,**************,10047,18281,1226,McDonalds,4,Restaurant,Colaba,1456763124,,,,2/29/2016,
43,**************,10043,18282,1158,MAKEMYTRIP,11,Travel,Mulund,1454832153,,,,2/7/2016,
13,**************,10013,18283,297,LEVIS,15,Fashion,Powai,1457301501,,,,3/6/2016,
9,**************,10009,18284,176,Shopclues,10,Ecommerce,Kalyan,1455516356,,,,2/15/2016,
34,**************,10034,18285,466,ZARA,6,Fashion,Powai,1457338500,,,,3/7/2016,
33,**************,10033,18286,917,KFC,10,Restaurant,Marine lines,1455967186,,,,2/20/2016,
34,**************,10034,18287,1510,YATRA,13,Travel,Matunga,1454331036,,,,2/1/2016,
10,**************,10010,18288,962,FLIPKART,2,Ecommerce,Andheri,1456631915,,,,2/28/2016,
21,**************,10021,18289,839,FLIPKART,10,Ecommerce,Panvel,1456081227,,,,2/21/2016,
6,**************,10006,18290,1945,Jabong,3,Ecommerce,Marine lines,1456517788,,,,2/26/2016,
12,**************,10012,18291,466,Subway,6,Restaurant,Dombivali,1454934359,,,,2/8/2016,
25,**************,10025,18292,842,LEVIS,10,Fashion,Andheri,1455171590,,,,2/11/2016,
47,**************,10047,18293,110,Shopclues,11,Ecommerce,Kanjurmarg,1456631413,,,,2/28/2016,
40,**************,10040,18294,923,FLIPKART,13,Ecommerce,Santa cruz,1456049517,,,,2/21/2016,
28,**************,10028,18295,838,Travel Triangle,1,Travel,Powai,1455622097,,,,2/16/2016,
26,**************,10026,18296,1622,Shopclues,13,Ecommerce,Chandivali,1454817385,,,,2/7/2016,
30,**************,10030,18297,1798,Dominos,5,Restaurant,Panvel,1456017178,,,,2/21/2016,
41,**************,10041,18298,999,McDonalds,11,Restaurant,Sakinaka,1454851769,,,,2/7/2016,
17,**************,10017,18299,909,ZARA,5,Fashion,Santa cruz,1454519375,,,,2/3/2016,
2,**************,10002,18300,1038,LEVIS,2,Fashion,Mulund,1456126892,,,,2/22/2016,
16,**************,10016,18301,1441,Jabong,5,Ecommerce,Santa cruz,1456428223,,,,2/25/2016,
3,**************,10003,18302,1457,Travel Triangle,7,Travel,Panvel,1456427906,,,,2/25/2016,
42,**************,10042,18303,686,YATRA,3,Travel,Sion,1454338764,,,,2/1/2016,
9,**************,10009,18304,1711,KFC,5,Restaurant,Sion,1457232942,,,,3/6/2016,
32,**************,10032,18305,1270,Jabong,15,Ecommerce,Chandivali,1456948247,,,,3/2/2016,
1,**************,10001,18306,1623,LEVIS,8,Fashion,Dadar,1456241699,,,,2/23/2016,
44,**************,10044,18307,445,YATRA,7,Travel,Mulund,1454367116,,,,2/1/2016,
42,**************,10042,18308,1774,KFC,9,Restaurant,Bhandup,1457085293,,,,3/4/2016,
21,**************,10021,18309,1007,Subway,15,Restaurant,Dombivali,1456679213,,,,2/28/2016,
13,**************,10013,18310,1019,KFC,3,Restaurant,Bhandup,1456081190,,,,2/21/2016,
10,**************,10010,18311,1801,Red Chilli,1,Restaurant,Marine lines,1454459209,,,,2/3/2016,
48,**************,10048,18312,368,Travel Triangle,13,Travel,Bhandup,1455214642,,,,2/11/2016,
40,**************,10040,18313,1874,Dominos,14,Restaurant,wadala,1454918811,,,,2/8/2016,
15,**************,10015,18314,1100,LEVIS,12,Fashion,Dombivali,1456658094,,,,2/28/2016,
8,**************,10008,18315,136,Dominos,7,Restaurant,Santa cruz,1454774931,,,,2/6/2016,
43,**************,10043,18316,1223,FLIPKART,3,Ecommerce,Ghatkopar,1454985553,,,,2/9/2016,
37,**************,10037,18317,1761,ZARA,11,Fashion,Ghatkopar,1456859520,,,,3/1/2016,
33,**************,10033,18318,1434,Dominos,6,Restaurant,Panvel,1454969090,,,,2/8/2016,
31,**************,10031,18319,611,Adoro,2,Fashion,Dadar,1456709940,,,,2/29/2016,
23,**************,10023,18320,316,ZARA,7,Fashion,Colaba,1454622698,,,,2/4/2016,
46,**************,10046,18321,1200,MAKEMYTRIP,9,Travel,Marine lines,1456827356,,,,3/1/2016,
6,**************,10006,18322,1586,Travel Triangle,9,Travel,Matunga,1454876273,,,,2/7/2016,
46,**************,10046,18323,1093,LEVIS,10,Fashion,Mulund,1455753505,,,,2/17/2016,
13,**************,10013,18324,923,FLIPKART,13,Ecommerce,Sion,1455430366,,,,2/14/2016,
31,**************,10031,18325,1500,ZARA,12,Fashion,wadala,1454950086,,,,2/8/2016,
49,**************,10049,18326,777,KFC,5,Restaurant,Kalyan,1456279359,,,,2/24/2016,
7,**************,10007,18327,821,Jabong,9,Ecommerce,Powai,1457173011,,,,3/5/2016,
24,**************,10024,18328,275,LEVIS,11,Fashion,Marine lines,1456086740,,,,2/21/2016,
7,**************,10007,18329,804,McDonalds,3,Restaurant,Marine lines,1456879097,,,,3/2/2016,
43,**************,10043,18330,889,Red Chilli,9,Restaurant,Panvel,1457119336,,,,3/4/2016,
18,**************,10018,18331,811,Jabong,14,Ecommerce,Dombivali,1454805609,,,,2/7/2016,
37,**************,10037,18332,1582,Subway,14,Restaurant,Santa cruz,1454829579,,,,2/7/2016,
24,**************,10024,18333,1103,Subway,2,Restaurant,Sakinaka,1456770091,,,,2/29/2016,
20,**************,10020,18334,1928,YATRA,6,Travel,Dombivali,1454993246,,,,2/9/2016,
4,**************,10004,18335,1364,Shopclues,3,Ecommerce,Chandivali,1457079974,,,,3/4/2016,
17,**************,10017,18336,1162,Adoro,3,Fashion,Colaba,1456004417,,,,2/20/2016,
28,**************,10028,18337,752,ZARA,2,Fashion,Chandivali,1455925780,,,,2/19/2016,
5,**************,10005,18338,1011,YATRA,1,Travel,Powai,1457039483,,,,3/3/2016,
25,**************,10025,18339,327,YATRA,3,Travel,Bhandup,1456563349,,,,2/27/2016,
42,**************,10042,18340,1307,ZARA,9,Fashion,Santa cruz,1456000709,,,,2/20/2016,
23,**************,10023,18341,1730,Dominos,9,Restaurant,Dombivali,1455914226,,,,2/19/2016,
48,**************,10048,18342,1702,FLIPKART,9,Ecommerce,Ghatkopar,1454917633,,,,2/8/2016,
3,**************,10003,18343,774,LEVIS,11,Fashion,Bhandup,1456411000,,,,2/25/2016,
15,**************,10015,18344,150,Shopclues,8,Ecommerce,Chandivali,1454323166,,,,2/1/2016,
41,**************,10041,18345,1381,LEVIS,7,Fashion,Andheri,1456932983,,,,3/2/2016,
5,**************,10005,18346,589,YATRA,14,Travel,Marine lines,1454872527,,,,2/7/2016,
28,**************,10028,18347,750,Shopclues,7,Ecommerce,Powai,1455107942,,,,2/10/2016,
47,**************,10047,18348,1955,Shopclues,10,Ecommerce,Andheri,1454937558,,,,2/8/2016,
29,**************,10029,18349,527,YATRA,9,Travel,Dadar,1454882887,,,,2/7/2016,
18,**************,10018,18350,119,McDonalds,10,Restaurant,Panvel,1456650451,,,,2/28/2016,
6,**************,10006,18351,1530,MAKEMYTRIP,11,Travel,Andheri,1456421729,,,,2/25/2016,
15,**************,10015,18352,400,McDonalds,15,Restaurant,Matunga,1455895873,,,,2/19/2016,
0,**************,10000,18353,224,LEVIS,12,Fashion,Matunga,1455800297,,,,2/18/2016,
16,**************,10016,18354,583,Jabong,13,Ecommerce,Bhandup,1455568944,,,,2/15/2016,
28,**************,10028,18355,492,ZARA,2,Fashion,Dombivali,1457087080,,,,3/4/2016,
30,**************,10030,18356,1262,Jabong,4,Ecommerce,Chandivali,1455923633,,,,2/19/2016,
36,**************,10036,18357,594,Subway,1,Restaurant,Chandivali,1455699577,,,,2/17/2016,
32,**************,10032,18358,1402,Adoro,11,Fashion,Sion,1457105865,,,,3/4/2016,
5,**************,10005,18359,286,YATRA,11,Travel,Dombivali,1454369294,,,,2/1/2016,
30,**************,10030,18360,1983,McDonalds,4,Restaurant,Bhandup,1456005826,,,,2/20/2016,
35,**************,10035,18361,1002,Jabong,11,Ecommerce,Marine lines,1456651812,,,,2/28/2016,
20,**************,10020,18362,1684,Shopclues,10,Ecommerce,Panvel,1456471241,,,,2/26/2016,
30,**************,10030,18363,1228,MAKEMYTRIP,2,Travel,Andheri,1456232576,,,,2/23/2016,
29,**************,10029,18364,205,Adoro,8,Fashion,Colaba,1457266739,,,,3/6/2016,
15,**************,10015,18365,1982,McDonalds,11,Restaurant,Kalyan,1455600866,,,,2/16/2016,
43,**************,10043,18366,1593,FLIPKART,9,Ecommerce,Powai,1456330902,,,,2/24/2016,
33,**************,10033,18367,1693,Dominos,12,Restaurant,Kanjurmarg,1457081940,,,,3/4/2016,
5,**************,10005,18368,848,Jabong,15,Ecommerce,Santa cruz,1456204189,,,,2/23/2016,
7,**************,10007,18369,775,Dominos,1,Restaurant,Andheri,1456251185,,,,2/23/2016,
25,**************,10025,18370,933,Shopclues,14,Ecommerce,Dadar,1457174396,,,,3/5/2016,
1,**************,10001,18371,637,McDonalds,9,Restaurant,Dombivali,1456308680,,,,2/24/2016,
34,**************,10034,18372,409,Dominos,2,Restaurant,Dadar,1457222178,,,,3/5/2016,
27,**************,10027,18373,1812,Subway,1,Restaurant,Mulund,1456751712,,,,2/29/2016,
28,**************,10028,18374,1859,KFC,2,Restaurant,Colaba,1455931230,,,,2/20/2016,
38,**************,10038,18375,864,LEVIS,8,Fashion,Colaba,1455553484,,,,2/15/2016,
10,**************,10010,18376,345,McDonalds,6,Restaurant,Ghatkopar,1456921477,,,,3/2/2016,
37,**************,10037,18377,1631,Dominos,10,Restaurant,wadala,1455574049,,,,2/15/2016,
8,**************,10008,18378,1195,FLIPKART,11,Ecommerce,Matunga,1454961509,,,,2/8/2016,
3,**************,10003,18379,1821,FLIPKART,1,Ecommerce,Dadar,1454615599,,,,2/4/2016,
21,**************,10021,18380,1086,KFC,9,Restaurant,wadala,1454339931,,,,2/1/2016,
14,**************,10014,18381,1685,McDonalds,15,Restaurant,Ghatkopar,1457087837,,,,3/4/2016,
16,**************,10016,18382,1514,MAKEMYTRIP,2,Travel,Dombivali,1455490760,,,,2/14/2016,
33,**************,10033,18383,1663,KFC,9,Restaurant,Kalyan,1455690693,,,,2/17/2016,
37,**************,10037,18384,354,Snapdeal,12,Ecommerce,Santa cruz,1456255828,,,,2/23/2016,
49,**************,10049,18385,624,YATRA,9,Travel,Ghatkopar,1456888766,,,,3/2/2016,
30,**************,10030,18386,106,Red Chilli,12,Restaurant,Marine lines,1456929567,,,,3/2/2016,
10,**************,10010,18387,1294,YATRA,9,Travel,Santa cruz,1457207021,,,,3/5/2016,
6,**************,10006,18388,1688,Shopclues,12,Ecommerce,Andheri,1456800520,,,,3/1/2016,
50,**************,10050,18389,1969,ZARA,10,Fashion,Marine lines,1457109574,,,,3/4/2016,
48,**************,10048,18390,1273,Jabong,13,Ecommerce,Dombivali,1457174412,,,,3/5/2016,
29,**************,10029,18391,1590,LEVIS,13,Fashion,Mulund,1457173483,,,,3/5/2016,
3,**************,10003,18392,1813,Red Chilli,10,Restaurant,Marine lines,1454664605,,,,2/5/2016,
21,**************,10021,18393,1511,Subway,4,Restaurant,Bhandup,1457200662,,,,3/5/2016,
44,**************,10044,18394,1605,FLIPKART,3,Ecommerce,Panvel,1455457018,,,,2/14/2016,
21,**************,10021,18395,1587,McDonalds,5,Restaurant,Chandivali,1454686627,,,,2/5/2016,
34,**************,10034,18396,1696,MAKEMYTRIP,8,Travel,Sakinaka,1455190763,,,,2/11/2016,
36,**************,10036,18397,1110,Snapdeal,4,Ecommerce,Chandivali,1457338156,,,,3/7/2016,
18,**************,10018,18398,219,FLIPKART,5,Ecommerce,Ghatkopar,1455983369,,,,2/20/2016,
24,**************,10024,18399,1908,ZARA,4,Fashion,Bhandup,1455771845,,,,2/18/2016,
42,**************,10042,18400,232,Red Chilli,10,Restaurant,Andheri,1456915655,,,,3/2/2016,
38,**************,10038,18401,1037,MAKEMYTRIP,9,Travel,Mulund,1455763229,,,,2/18/2016,
20,**************,10020,18402,506,KFC,3,Restaurant,Marine lines,1454436819,,,,2/2/2016,
14,**************,10014,18403,1822,Shopclues,15,Ecommerce,Marine lines,1455613983,,,,2/16/2016,
22,**************,10022,18404,889,MAKEMYTRIP,5,Travel,Ghatkopar,1456986347,,,,3/3/2016,
28,**************,10028,18405,1410,MAKEMYTRIP,15,Travel,Matunga,1455387280,,,,2/13/2016,
31,**************,10031,18406,857,Dominos,12,Restaurant,Dombivali,1454767489,,,,2/6/2016,
41,**************,10041,18407,1340,McDonalds,10,Restaurant,Sakinaka,1456956521,,,,3/2/2016,
26,**************,10026,18408,1255,Snapdeal,9,Ecommerce,Chandivali,1457328018,,,,3/7/2016,
17,**************,10017,18409,1876,Red Chilli,10,Restaurant,Kanjurmarg,1454552416,,,,2/4/2016,
45,**************,10045,18410,1284,MAKEMYTRIP,4,Travel,Mulund,1454880204,,,,2/7/2016,
17,**************,10017,18411,1829,Dominos,1,Restaurant,Dadar,1456163456,,,,2/22/2016,
35,**************,10035,18412,1960,MAKEMYTRIP,10,Travel,Mulund,1456533916,,,,2/27/2016,
9,**************,10009,18413,439,KFC,2,Restaurant,Dadar,1455407382,,,,2/13/2016,
1,**************,10001,18414,971,ZARA,13,Fashion,Andheri,1455592605,,,,2/16/2016,
6,**************,10006,18415,617,Subway,15,Restaurant,Colaba,1455920473,,,,2/19/2016,
39,**************,10039,18416,477,ZARA,4,Fashion,Kanjurmarg,1455967210,,,,2/20/2016,
25,**************,10025,18417,227,Adoro,8,Fashion,Dombivali,1455710751,,,,2/17/2016,
13,**************,10013,18418,1570,FLIPKART,1,Ecommerce,Matunga,1455355784,,,,2/13/2016,
13,**************,10013,18419,745,Subway,10,Restaurant,Marine lines,1456763278,,,,2/29/2016,
48,**************,10048,18420,758,Dominos,10,Restaurant,Sion,1455540044,,,,2/15/2016,
34,**************,10034,18421,913,Travel Triangle,5,Travel,Sion,1454721537,,,,2/6/2016,
31,**************,10031,18422,919,Jabong,11,Ecommerce,Chandivali,1455914358,,,,2/19/2016,
44,**************,10044,18423,1869,McDonalds,13,Restaurant,Sion,1455550409,,,,2/15/2016,
27,**************,10027,18424,1450,McDonalds,14,Restaurant,Powai,1456822105,,,,3/1/2016,
2,**************,10002,18425,1110,KFC,9,Restaurant,Bhandup,1454641579,,,,2/5/2016,
35,**************,10035,18426,575,MAKEMYTRIP,7,Travel,Sion,1456527750,,,,2/26/2016,
43,**************,10043,18427,1881,Adoro,15,Fashion,Panvel,1454579749,,,,2/4/2016,
38,**************,10038,18428,1208,Red Chilli,1,Restaurant,wadala,1455037428,,,,2/9/2016,
15,**************,10015,18429,121,FLIPKART,7,Ecommerce,Powai,1455413197,,,,2/14/2016,
21,**************,10021,18430,329,LEVIS,4,Fashion,Chandivali,1454421361,,,,2/2/2016,
36,**************,10036,18431,669,Snapdeal,13,Ecommerce,Marine lines,1454637541,,,,2/5/2016,
16,**************,10016,18432,1737,FLIPKART,13,Ecommerce,wadala,1454538348,,,,2/3/2016,
46,**************,10046,18433,834,LEVIS,6,Fashion,Mulund,1455588049,,,,2/16/2016,
21,**************,10021,18434,1917,Subway,10,Restaurant,Chandivali,1456774145,,,,2/29/2016,
39,**************,10039,18435,1959,Adoro,2,Fashion,Mulund,1457133758,,,,3/4/2016,
39,**************,10039,18436,1199,Subway,12,Restaurant,Powai,1456220849,,,,2/23/2016,
19,**************,10019,18437,301,YATRA,14,Travel,Dombivali,1455031651,,,,2/9/2016,
9,**************,10009,18438,480,Jabong,15,Ecommerce,Matunga,1456952869,,,,3/2/2016,
21,**************,10021,18439,1311,KFC,8,Restaurant,Andheri,1455038926,,,,2/9/2016,
41,**************,10041,18440,972,Adoro,8,Fashion,Dombivali,1456612446,,,,2/27/2016,
43,**************,10043,18441,108,Shopclues,15,Ecommerce,Sakinaka,1455112074,,,,2/10/2016,
4,**************,10004,18442,1674,Subway,4,Restaurant,Marine lines,1457064285,,,,3/4/2016,
29,**************,10029,18443,279,McDonalds,12,Restaurant,Dombivali,1456567632,,,,2/27/2016,
35,**************,10035,18444,773,Shopclues,12,Ecommerce,Kalyan,1456563180,,,,2/27/2016,
2,**************,10002,18445,1998,Snapdeal,15,Ecommerce,Kanjurmarg,1456566131,,,,2/27/2016,
35,**************,10035,18446,584,Snapdeal,11,Ecommerce,Dombivali,1455394712,,,,2/13/2016,
41,**************,10041,18447,834,LEVIS,1,Fashion,Colaba,1455081346,,,,2/10/2016,
50,**************,10050,18448,1675,ZARA,4,Fashion,Colaba,1454788071,,,,2/6/2016,
29,**************,10029,18449,1532,Snapdeal,14,Ecommerce,Ghatkopar,1455310649,,,,2/12/2016,
37,**************,10037,18450,529,FLIPKART,4,Ecommerce,Dombivali,1454467021,,,,2/3/2016,
23,**************,10023,18451,1131,LEVIS,15,Fashion,wadala,1457027132,,,,3/3/2016,
34,**************,10034,18452,738,McDonalds,8,Restaurant,Santa cruz,1455776102,,,,2/18/2016,
39,**************,10039,18453,1841,FLIPKART,14,Ecommerce,Ghatkopar,1456420028,,,,2/25/2016,
27,**************,10027,18454,1392,Subway,1,Restaurant,Ghatkopar,1456704621,,,,2/29/2016,
32,**************,10032,18455,1855,MAKEMYTRIP,7,Travel,Sion,1455091190,,,,2/10/2016,
28,**************,10028,18456,691,Shopclues,7,Ecommerce,Marine lines,1454954931,,,,2/8/2016,
49,**************,10049,18457,786,Red Chilli,11,Restaurant,Powai,1456750321,,,,2/29/2016,
41,**************,10041,18458,1365,MAKEMYTRIP,14,Travel,Matunga,1456165623,,,,2/22/2016,
39,**************,10039,18459,373,McDonalds,10,Restaurant,Kanjurmarg,1456630108,,,,2/28/2016,
39,**************,10039,18460,284,YATRA,11,Travel,Kanjurmarg,1456503947,,,,2/26/2016,
49,**************,10049,18461,1440,Red Chilli,12,Restaurant,Kalyan,1455101707,,,,2/10/2016,
12,**************,10012,18462,1511,YATRA,2,Travel,Mulund,1457355911,,,,3/7/2016,
9,**************,10009,18463,673,Subway,7,Restaurant,wadala,1456039004,,,,2/21/2016,
47,**************,10047,18464,1882,MAKEMYTRIP,12,Travel,Powai,1456463864,,,,2/26/2016,
40,**************,10040,18465,303,Jabong,5,Ecommerce,Panvel,1454910739,,,,2/8/2016,
39,**************,10039,18466,1708,ZARA,8,Fashion,Kalyan,1455304526,,,,2/12/2016,
11,**************,10011,18467,765,FLIPKART,3,Ecommerce,Dombivali,1456702482,,,,2/28/2016,
26,**************,10026,18468,700,Travel Triangle,3,Travel,wadala,1454531176,,,,2/3/2016,
40,**************,10040,18469,377,Red Chilli,7,Restaurant,Colaba,1456972702,,,,3/3/2016,
48,**************,10048,18470,785,Snapdeal,8,Ecommerce,Kanjurmarg,1457091083,,,,3/4/2016,
0,**************,10000,18471,231,Jabong,4,Ecommerce,Matunga,1454354317,,,,2/1/2016,
22,**************,10022,18472,1361,McDonalds,5,Restaurant,Andheri,1455155768,,,,2/11/2016,
30,**************,10030,18473,591,Travel Triangle,12,Travel,Marine lines,1455557993,,,,2/15/2016,
1,**************,10001,18474,362,Subway,14,Restaurant,Bhandup,1456852504,,,,3/1/2016,
22,**************,10022,18475,398,Shopclues,7,Ecommerce,Kanjurmarg,1456061848,,,,2/21/2016,
14,**************,10014,18476,1887,ZARA,7,Fashion,Marine lines,1456656950,,,,2/28/2016,
7,**************,10007,18477,1847,Jabong,3,Ecommerce,Sakinaka,1456592130,,,,2/27/2016,
13,**************,10013,18478,885,YATRA,10,Travel,Dadar,1454451946,,,,2/2/2016,
12,**************,10012,18479,1083,Travel Triangle,8,Travel,Powai,1454989581,,,,2/9/2016,
20,**************,10020,18480,1583,Adoro,10,Fashion,Marine lines,1456895103,,,,3/2/2016,
22,**************,10022,18481,845,ZARA,12,Fashion,Matunga,1455223881,,,,2/11/2016,
21,**************,10021,18482,1957,KFC,13,Restaurant,Panvel,1456761010,,,,2/29/2016,
0,**************,10000,18483,1669,YATRA,3,Travel,Panvel,1455851729,,,,2/19/2016,
31,**************,10031,18484,1641,MAKEMYTRIP,6,Travel,Kalyan,1455577379,,,,2/15/2016,
34,**************,10034,18485,1064,FLIPKART,5,Ecommerce,Sion,1455612917,,,,2/16/2016,
30,**************,10030,18486,1313,Subway,7,Restaurant,wadala,1455581608,,,,2/16/2016,
6,**************,10006,18487,1872,ZARA,4,Fashion,Kanjurmarg,1455567493,,,,2/15/2016,
6,**************,10006,18488,808,Red Chilli,5,Restaurant,Bhandup,1455678755,,,,2/17/2016,
21,**************,10021,18489,1061,Travel Triangle,12,Travel,Andheri,1455476867,,,,2/14/2016,
20,**************,10020,18490,1702,LEVIS,3,Fashion,Santa cruz,1454992986,,,,2/9/2016,
19,**************,10019,18491,1296,LEVIS,6,Fashion,Sion,1455534673,,,,2/15/2016,
11,**************,10011,18492,545,YATRA,15,Travel,Dombivali,1456237701,,,,2/23/2016,
45,**************,10045,18493,1158,McDonalds,8,Restaurant,wadala,1454503628,,,,2/3/2016,
